"","Feature","pval","pval.adj","log2FC","ordering","Method","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"63","ASV_0135",0.00564913111110398,0.0302105707245995,-1.40553326857091,"HF_PFOS>LF_PFOS","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","ovatus"
"66","ASV_0143",0.0102942239666381,0.0473748620334287,2.30231484227786,"LF_PFOS>HF_PFOS","t-test - CLR (ttc)","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","epidermidis/haemolyticus/petrasii"
"69","ASV_0152",0.00252229093719834,0.0238647527134919,-3.81128396282595,"HF_PFOS>LF_PFOS","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Family_Prevotellaceae","Family_Prevotellaceae"
"82","ASV_0188",0.00120858907468676,0.0156193356183662,2.13564677768769,"LF_PFOS>HF_PFOS","t-test - CLR (ttc)","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Family_Synergistaceae","Family_Synergistaceae"
"88","ASV_0211",0.0109218481507799,0.0479781186623547,3.05661175762246,"LF_PFOS>HF_PFOS","t-test - CLR (ttc)","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Genus_Erysipelatoclostridium"
"89","ASV_0214",0.00113288674509949,0.0156193356183662,2.19740796228102,"LF_PFOS>HF_PFOS","t-test - CLR (ttc)","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","casseliflavus/faecium/gallinarum/saccharolyticus"
"91","ASV_0225",0.00395836799572977,0.0302105707245995,1.38901537954772,"LF_PFOS>HF_PFOS","t-test - CLR (ttc)","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Family_Aerococcaceae","Family_Aerococcaceae"
"96","ASV_0249",0.0103993599585575,0.0473748620334287,-2.73452160204425,"HF_PFOS>LF_PFOS","t-test - CLR (ttc)","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Family_Atopobiaceae","Family_Atopobiaceae"
"98","ASV_0260",0.00489419713542652,0.0302105707245995,-1.83775936677059,"HF_PFOS>LF_PFOS","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","senegalensis"
"106","ASV_0329",0.00165560565225596,0.0169699579356236,0.898499806739317,"LF_PFOS>HF_PFOS","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Family_Christensenellaceae","Family_Christensenellaceae"
"110","ASV_0345",0.00560293393318156,0.0302105707245995,-1.89045913170439,"HF_PFOS>LF_PFOS","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Order_Bacteroidales","Order_Bacteroidales","Order_Bacteroidales"
"113","ASV_0364",0.00157390756432249,0.0169699579356236,1.30390764590747,"LF_PFOS>HF_PFOS","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ethanoligenens","Genus_Ethanoligenens"
