"","Feature","pval","pval.adj","log2FC","ordering","Method","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"33","ASV_0046",3.02940747395007e-05,0.000511258258290554,1.95143699721069,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila","wadsworthia"
"36","ASV_0052",0.0145366925898647,0.0430043822450163,-1.70144245702032,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum","Genus_Paramuribaculum"
"37","ASV_0054",0.00673885080742757,0.0239229203663679,0.67602003837476,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","virosa"
"40","ASV_0067",0.00922785506984864,0.0297808049981479,-2.7595251669513,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","Genus_Agathobacter"
"45","ASV_0078",0.00216931190357602,0.0100819222581052,1.70307725829813,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Ihubacter","Genus_Ihubacter"
"46","ASV_0082",0.00737857252479845,0.0255550560614971,-2.61133705969453,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Genus_Ruminococcus"
"47","ASV_0086",0.00155679745194666,0.00762293924746296,-2.5932264614839,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Genus_Monoglobus"
"48","ASV_0087",7.83419443430188e-06,0.000222491121934173,3.70670026029662,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Genus_Longicatena"
"50","ASV_0090",0.000204975989380277,0.00181916190574996,0.773041427522834,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Family_Desulfovibrionaceae","Family_Desulfovibrionaceae"
"53","ASV_0100",6.37035988332177e-05,0.000753825919526409,1.76708165368811,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Genus_Streptococcus"
"54","ASV_0102",0.00501282168887982,0.0192383967519172,-3.15489480088321,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Genus_Holdemanella"
"55","ASV_0108",0.0150349559783127,0.0435706887534776,-1.3188536710586,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Stomatobaculum","Genus_Stomatobaculum"
"56","ASV_0110",2.71934496739532e-05,0.000511258258290554,2.68253636715019,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Genus_Enterococcus"
"57","ASV_0113",0.00249164512786128,0.0104347081728984,-2.39722979187094,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Genus_Agathobaculum"
"58","ASV_0114",8.61950141843887e-08,4.07989733806107e-06,-1.90740777408144,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","obesi"
"59","ASV_0117",0.00249845125266582,0.0104347081728984,-2.30534273387713,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","pseudolongum"
"63","ASV_0124",0.000265309306758996,0.00198283797683039,-2.52845203001678,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","stercoris"
"65","ASV_0128",0.00116352468910945,0.00635463484052085,1.73284913423303,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoflavonifractor","Genus_Pseudoflavonifractor"
"66","ASV_0132",0.00757529473068805,0.0256117107561358,-1.4834505281327,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter","Genus_Dysosmobacter"
"68","ASV_0135",0.00358699241182272,0.0141486922910785,-1.40616124082138,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","ovatus"
"69","ASV_0141",0.00141299219049464,0.00716588896607995,-1.7041727416782,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Class_Clostridia","Class_Clostridia","Class_Clostridia","Class_Clostridia"
"70","ASV_0143",0.000539423320484699,0.00364752911946797,1.70969762265654,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","epidermidis/haemolyticus/petrasii"
"74","ASV_0152",1.04811921175989e-08,7.44164640349524e-07,-4.48668759881769,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Family_Prevotellaceae","Family_Prevotellaceae"
"75","ASV_0156",5.28493330852342e-05,0.000682236845282114,2.23732480011968,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerotruncus","Genus_Anaerotruncus"
"76","ASV_0161",5.18771165231898e-05,0.000682236845282114,-3.09004459027776,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Frisingicoccus","Genus_Frisingicoccus"
"87","ASV_0187",9.01382296474727e-05,0.000853308573996075,1.99961850072189,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Mucinivorans","Genus_Mucinivorans"
"88","ASV_0188",0.00136715962047717,0.00716588896607995,1.469728158335,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Family_Synergistaceae","Family_Synergistaceae"
"93","ASV_0211",0.00226464465805406,0.0100819222581052,2.12942527273738,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Genus_Erysipelatoclostridium"
"94","ASV_0214",0.000312471395934606,0.0022185469111357,1.60702582607075,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","casseliflavus/faecium/gallinarum/saccharolyticus"
"95","ASV_0218",0.00227198248069976,0.0100819222581052,1.07702852373992,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Bacilli","Class_Bacilli","Class_Bacilli","Class_Bacilli","Class_Bacilli"
"97","ASV_0225",0.00115850816813498,0.00635463484052085,1.37188664988631,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Family_Aerococcaceae","Family_Aerococcaceae"
"106","ASV_0260",6.78427218875397e-06,0.000222491121934173,-1.7501939041382,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","senegalensis"
"117","ASV_0345",0.000221328277799039,0.00184874208514492,-2.44333190507602,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Order_Bacteroidales","Order_Bacteroidales","Order_Bacteroidales"
"118","ASV_0347",0.0115337143632507,0.0348465412676938,-1.31939389805444,"HF_CTRL>LF_CTRL","t-test - CLR (ttc)","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Genus_Bifidobacterium"
"119","ASV_0355",0.00088075433921185,0.00521112984033678,0.818828293431925,"LF_CTRL>HF_CTRL","t-test - CLR (ttc)","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Genus_Staphylococcus"
